,gene,pval,qval,log2fc,mean
58493,RXFP1,0.8369102995552614,0.8751771938098192,0.8747408285878578,0.005478368492997643
58494,NEUROD2,0.03598333073054677,0.06079986108626576,1.37139109932002,0.002072131135487401
58495,FNBP1L,0.12011554025707889,0.17977932650647052,0.898682197507006,0.01980303809926934
58496,CELF5,0.07050028083362049,0.11265734358004562,0.8218249950396593,0.013543726273858194
58497,TBX5-AS1,0.3173298659080288,0.3768156911490736,1058.967764675106,1.4921630094043888e-05
58498,LINC01444,0.3173298659080288,0.3768156911490736,1060.8533315019056,5.513513513513513e-05
58499,AC097460.1,,,0.0,0.0
58500,LINC02022,0.405430659066498,0.47313228707188826,-0.0841938235517056,0.00017739345062313635
58501,PRICKLE1,0.41125368605708024,0.4793142601678834,0.9124959080952233,0.014143077292709395
58502,C8orf49,0.3173298659080288,0.3768156911490736,-1058.94236182751,1.4661190965092403e-05
58503,SLCO1C1,2.8607916656447042e-05,6.507575166829523e-05,1.6808146934069903,0.0031087214574810423
58504,LINC00643,2.75819077112746e-08,7.137987146743089e-08,2.209544557503861,0.002400998813961785
58505,AC005234.2,0.738832359267537,0.7839915969550021,0.9718661859403565,0.00016573820427749422
58506,AC107067.1,0.3173298659080288,0.3768156911490736,-1057.838438586852,6.821112968712681e-06
58507,BCAM,0.6006113605457719,0.6582056505843017,1.0726160011894055,0.0006352750269798299
58508,F11R,0.3526289862049743,0.4162637994948827,1.239136717348237,0.0005842918175202253
58509,IRF6,0.3173298659080288,0.3768156911490736,-1058.068162044989,7.998506348020911e-06
58510,AC009054.2,0.3173298659080288,0.3768156911490736,-1058.2436702320144,9.03321033210332e-06
58511,AC002551.1,0.10245326261145726,0.15511901497966718,-2.947103619283482,7.520841350169404e-05
58512,PLPPR5,7.598808363664094e-14,2.277968499388901e-13,1.937062325281135,0.00904768085808068
58513,PLPPR4,3.1975558176438816e-12,9.230492595186542e-12,1.423650474568235,0.016637156248459274
58514,LINC02455,0.9998094372776497,1.0,-0.003548139316629964,0.00034899977296314305
58515,AC092691.1,3.881344158892242e-203,1.0026235602855066e-201,1.2970451151154765,0.45934449959364837
58516,AC005888.1,0.31729598937748327,0.3768156911490736,-1.8961564363416952,6.105300833109704e-05
58517,RPL21P31,0.05221439367584122,0.08538750724769086,-0.7360128863355296,0.00013135715390157282
58518,LINC01965,0.5781846088118184,0.6355477011495804,1.1193228879647528,0.0005917799813797441
58519,KCNK6,0.8407776215393289,0.8790129681513452,0.6687968512208949,0.005180901420412908
58520,CCL2,0.6375303138318955,0.6956511297856337,0.00011846708474212402,0.00041304435818841523
58521,LINC02452,0.5637418569857895,0.6207000818680014,0.9836541984222058,6.184474558053657e-05
58522,CSPG4,0.023821028136418034,0.0415828475765703,1.842872340175784,0.0012253120031028436
58523,GDF3,0.05877666460649885,0.09483666213893845,-2.0040891011504236,0.00010570476760078016
58524,AC091138.1,0.05823588337459206,0.09452601296492744,0.9173058961317664,0.0031323519504513233
58525,AC243967.3,0.3173298659080288,0.3768156911490736,-1058.3727868961153,9.878934624697337e-06
58526,OPCML,6.154118394007518e-11,1.724782780790544e-10,0.9055146198735445,0.10938327049749216
58527,NOS2P3,0.97556765715474,1.0,0.8693136098467588,0.004764059994721232
58528,AC092954.2,0.10243952643851721,0.15511901497966718,3.2233517651256602,9.512422819773189e-05
58529,KCNT2,9.158945268795973e-05,0.00020192925160957304,1.0734238470271322,0.010722303590898093
58530,HSPE1P6,0.3173298659080288,0.3768156911490736,-1058.6465402603558,1.1943127962085307e-05
58531,AL139128.2,0.41418350150359085,0.4793142601678834,1.0969949376389876,0.0001440503180076202
58532,CDHR4,0.5636794650321901,0.6207000818680014,2.236823760637164,4.494901179010218e-05
58533,AC148476.1,0.6546950157158451,0.7064354947540712,0.9369493533257772,8.330936222392311e-05
58534,TRBC2,0.6948602299427169,0.7464634172007838,0.6142121896225204,0.0013493302387430407
58535,NELL2,7.168752289685218e-19,2.3880381162929374e-18,1.3003682589738836,0.03360353296521938
58536,Z97056.3,0.3173298659080288,0.3768156911490736,1058.5470850292506,1.1147540983606557e-05
58537,NDNF,0.8179502554917949,0.857695574863461,1.8019143610956156,0.00042510303610990464
58538,H2BC21,1.544392458223945e-06,3.7466217651374475e-06,0.31745405686420425,0.025574833795449482
58539,TNNT2,0.04097254221281237,0.06878159243039067,1.8523388119215127,0.0005710568499482345
58540,LINC02218,0.9999739398963668,1.0,0.4417840918148042,0.00014660577277159428
58541,SEPTIN5,0.27234621194997777,0.3653078704399793,1.0470276178347073,0.011651207990677674
58542,AC116025.1,1.0,1.0,-0.38885755484182805,3.8007228928700904e-05
58543,FAM110C,1.944333752282155e-06,4.692064388463783e-06,-0.19839497967346978,0.00294889831977241
58544,LAD1,0.15730335818763108,0.22281847255572587,-1059.8801701368077,2.8085210406924705e-05
58545,OR5AQ1P,0.045495944651440565,0.0751347900875225,-1060.6681883398344,4.8494758183143194e-05
58546,RN7SL499P,0.9998957595857452,1.0,1.7775013797313706,0.0001268383438706928
58547,AC024614.4,0.3651226896331796,0.43011531867709313,0.7929028312760152,0.0009300330367615348
58548,SERBP1P5,1.0,1.0,0.8390028224102533,2.0193148297939983e-05
58549,AC003982.1,0.36549179169692836,0.43011531867709313,2.4655562692242774,0.00021471562059350674
58550,PPP1R9B,0.03109614387872284,0.05333207031270695,0.5677787005687874,0.014431247876067798
58551,AL080284.1,,,0.0,0.0
58552,RPS3AP25,0.6546691858264733,0.7064354947540712,-1.5196765415377314,0.00016148824175034858
58553,SYDE2,0.20200359785438826,0.2784739348546583,0.567187320983923,0.0021464167277838978
58554,AL844892.1,,,0.0,0.0
58555,PCSK5,5.535837290839917e-12,1.5898580874016922e-11,1.4738095729350869,0.02837210992880204
58556,PGA5,,,0.0,0.0
58557,AL512308.1,1.4698887268874625e-130,2.162382249879e-129,4.658020098640587,0.017547095667428642
58558,NRP1,0.7877267717143779,0.8294358441347821,0.6523765188584482,0.005911220279592144
58559,RPS9P1,0.03477891642237097,0.05893237239398071,3.0934967968767144,0.00020769567522262064
58560,AC079336.2,1.0,1.0,2.479663919513593,2.7441944253078604e-05
58561,OLFML2B,0.0004673361478706645,0.0009831295222045085,0.12191831137089702,0.009613839603385977
58562,BCL2L10,0.7965045272416396,0.8371112421714729,0.4037743978603861,0.0003027864133613304
58563,RARRES2,0.6998653457603207,0.7513530022867695,0.8503685641355085,0.0066737195297656045
58564,RCN1,4.072623790271494e-06,9.67473713110668e-06,1.961111803921211,0.002922649790813775
58565,PLCB2,0.5062665252421799,0.5757967566573398,0.39324389093813467,0.0021293146783388263
58566,EGR1,1.0594780027812613e-06,2.58870276144489e-06,2.0617828150244195,0.0019498896495386748
58567,ZDBF2,1.4698493158455529e-08,3.8416928681813185e-08,1.0949508359768492,0.027509742699254224
58568,HOPX,1.3528991673752354e-06,3.2910785976716606e-06,1.0827525312401012,0.015994154304897024
58569,ADAMTS6,0.9903782884854447,1.0,0.9395132666410996,0.008184053597907418
58570,AL033539.2,0.40526784156362017,0.47313228707188826,1.1620439835556324,0.0002579105585855212
58571,AC091027.1,,,0.0,0.0
58572,AL031587.4,6.672542999108153e-05,0.00014844236197350313,0.06118911413142863,0.010267583256503177
58573,FXYD2,1.0,1.0,-0.2068528510610367,3.9320214695289775e-05
58574,AC027128.1,0.2482698528192928,0.3365243052089809,0.25777000745120326,0.00027805178756321183
58575,ARHGAP20,0.3354552233658108,0.3972622279071338,0.7712288337954922,0.01131343214329263
58576,CELF2,1.5309002899979302e-23,5.544711297481097e-23,1.1777800850658318,0.07172584959985087
58577,FXYD6,0.20851304848361651,0.286091615892069,0.8973173621210208,0.000671886107418817
58578,GUCA1A,0.04101514963715489,0.06884705191747988,1.497280966689288,0.0007335766161054875
58579,AL121999.1,0.13365456475403423,0.19794394737404075,-0.254463955022106,0.0002997657378992884
58580,LMO3,1.7186779125002711e-15,5.346592572018724e-15,1.4364379347536662,0.014801816677210129
58581,AL450992.1,0.05220094651805434,0.08538750724769086,-0.919116627283233,0.0002047698309226045
58582,BRINP3,3.5254236413876755e-05,7.98322189374499e-05,1.2499051313617184,0.022986611253500322
58583,RNU4-15P,0.15730335818763108,0.22281847255572587,-1060.3736050284951,3.9538153681963714e-05
58584,AC140479.4,0.15730335818763108,0.22281847255572587,-1058.4981237485579,1.077557027483413e-05
58585,CCK,1.7867593426976925e-109,2.12614317537375e-108,2.1558131057175443,0.06074799586397294
58586,TGFBI,0.9994070259604216,1.0,1.0819823078548398,0.0004812637863199742
58587,LRRC37A7P,1.0,1.0,-1.8410320402325409,5.191623709959975e-05
58588,TFAP2A,0.4653025794330481,0.5350038892376727,-0.36947834342130986,0.0005401149223559239
58589,ADRA1A,0.6178552631230836,0.6753742787823316,0.7746143346182027,0.004984517501960368
58590,NPTX1,8.435834529953212e-18,2.754260216454818e-17,2.1974706712169736,0.007120279952171167
58591,TLR5,9.501677942507517e-06,2.2209114979582442e-05,-2.008124322081694,0.0004681883820153511
58592,JUNB,0.005302862550731675,0.010095416653741293,0.8599963346272673,0.010749744273710735
58593,AL133330.2,,,0.0,0.0
58594,NRM,0.7513369466793981,0.7963284988136695,1.0159603372146433,0.0015835931233153134
58595,NBPF26,2.1004545514714534e-05,4.81479480929884e-05,0.25903673382214804,0.008227374752417322
58596,XK,0.016602551274336054,0.02966843676272171,0.03396941715604989,0.00380767196603863
58597,PLEKHN1,0.3173298659080288,0.3768156911490736,-1057.6026703163209,5.7927117841930905e-06
58598,RNF144B,0.0008493745852963856,0.0017506691793228869,-0.5308513256791071,0.0021037011118924913
58599,USP8P1,0.5637106605930435,0.6207000818680014,-1.7364175421572792,3.787851073328692e-05
58600,AC004852.2,0.12006276969876493,0.17970740301156277,1.1162562754200613,0.0021855551942059873
58601,AC124276.1,0.9999840418300391,1.0,-0.4636870390253355,6.193126518059955e-05
58602,AL390719.1,0.0021505156613289746,0.004275670409515581,1.653085925771017,0.001539342752387191
58603,AC004147.4,2.405883542855655e-06,5.779884914873024e-06,2.2091616871502575,0.0027170108796964803
58604,H2AC17,0.0015639407047311265,0.0031488727928379507,-1062.1082840812937,0.00013158512970357395
58605,CRISPLD1,0.0007833971427894703,0.0016203788032443623,-0.40661675403312264,0.002240247835959532
58606,CLPSL1,0.7242807466495341,0.7717370454666111,0.18832042994726603,0.0006395310257590321
58607,AC074387.1,1.0,1.0,-1.1876698476275127,9.32539967231199e-05
58608,TRPV2,0.9986035480633841,1.0,0.7603359787751659,0.0008301538307349931
58609,AL009031.1,0.6546950157158451,0.7064354947540712,-1.509386728257324,0.00010343983668651639
58610,PTPRZ1,0.05968136681300382,0.09600521144596266,0.5684020702627238,0.0350914397615601
58611,TRPC6,0.6986575894758572,0.7500986636481476,0.8716564942297498,0.002956976965044998
58612,LHFPL3,5.93073800451589e-93,5.837586655852866e-92,2.1412170556431067,0.15477373629319263
58613,LINC01899,0.040551991619556964,0.06809060394360829,1.3805947852571758,0.0020773263579649814
58614,TBC1D9,0.0016632370431616202,0.0033361053810562254,1.2077054887577192,0.01013271885193562
58615,NKG7,0.15724247533134095,0.22281847255572587,1.619039214563527,0.0007646385932015505
58616,AC004449.1,0.3655940445923753,0.43011531867709313,1.3213351056400342,0.00026545545678863974
58617,RTBDN,,,0.0,0.0
58618,AC103719.1,0.2568678021985573,0.3454265184120432,-0.004452864732568563,0.0001476932812726444
58619,AC087855.1,0.7813579617386432,0.8236418441043145,0.8587107575597624,0.00027873264202879435
58620,AL592464.3,0.3173298659080288,0.3768156911490736,-1058.5219649220567,1.0955120828538551e-05
58621,CKAP2L,0.0008654207575023611,0.0017819109269038079,1.9375499087240948,0.0009960007596275134
58622,LINC02433,0.41412748771825203,0.4793142601678834,3.1616127340268267,0.00011452045159509869
58623,AP003778.1,0.19445518473651235,0.26918803403686214,-0.23333751558900218,0.0006377118860876777
58624,AL359813.2,1.0,1.0,0.4950807298676372,3.979131831403295e-05
58625,GPRC5C,0.06338629805279623,0.10165178367808586,0.8592107192386097,0.0013508373374444395
58626,MDFIC,0.07071737109368015,0.11277912170925963,0.06230985089387896,0.0022418820674814685
58627,DBIP2,,,0.0,0.0
58628,ABHD8,0.18842584678167618,0.2612306376332797,0.45641743202204654,0.006429547101934643
58629,AP000317.2,0.8018147348481787,0.84226800361671,0.7170424217871411,0.002413151113965743
58630,UGT2A3,0.3173298659080288,0.3768156911490736,-1057.2399485180338,4.504968715495032e-06
58631,LINC01443,0.15730335818763108,0.22281847255572587,-1059.3539951500927,1.9502183023439483e-05
58632,AC079209.1,4.351921976601048e-39,2.0415775812909766e-38,3.9400391952864062,0.006180167892739678
58633,AL133465.1,0.6547208460185482,0.7064354947540712,-0.47658058308677625,0.0001352859977809507
58634,BOLA2P1,,,0.0,0.0
58635,AC079228.1,0.0034850433924605412,0.0067810807547508695,-1.0449695882580337,0.0004676647976116083
58636,HRK,0.47510209239273193,0.5450213742502521,0.3448054987294735,0.0024481533099756517
58637,DOC2B,0.004515241397334627,0.008683595978280714,-0.015998764890780604,0.0011084882541093526
58638,LRRN2,0.7415950729285488,0.7865008875290183,0.8489716993307884,0.005143015027524083
58639,SEMA3E,0.563148287174239,0.6207000818680014,0.7753590276923643,0.01337599192391584
58640,LINC01077,0.3173298659080288,0.3768156911490736,-1059.2323073874452,1.7924686192468616e-05
58641,DUPD1,0.9998957595857452,1.0,1.499013205637334,0.00011144703833041085
58642,AC018761.4,1.0,1.0,3.2575455160051825,7.912961606006148e-05
58643,L1CAM,1.0780723997324841e-33,4.635674819389133e-33,2.667094050892712,0.009148721186628983
58644,LINC02248,0.9993758216005527,1.0,0.5293494459433598,0.0006578949768935252
58645,EN2,0.18777869302286898,0.2603618544962647,0.46148899645595837,0.0018205680421868166
58646,TTC39C,0.7078234300849253,0.7551940057430506,0.6111296924408319,0.007358517752356797
58647,HBZ,0.28631701791049835,0.3768156911490736,0.7147054059619838,0.0006711991016861887
58648,AC012213.4,0.6007236916418786,0.6583098190611998,0.37469864087450927,0.0011766265901523463
58649,RAI2,0.00030790596023194406,0.0006557760143520141,0.3731395028377608,0.00526384182085383
58650,AC104333.1,,,0.0,0.0
58651,BBIP1P1,1.0,1.0,2.143305114380063,6.701184804801087e-05
58652,NKX1-2,0.08326246088475368,0.12918039568839096,-1059.5734437216872,2.2706167143115418e-05
58653,AC004221.1,0.1965677390199707,0.2718469788330524,1.708595705485302,0.00034919395353655384
58654,CD3D,0.654746676734556,0.7064354947540712,-0.3374498500379989,0.00010810908325692465
58655,TLR7,0.491016894240615,0.5601079487562395,1.0680106841863635,0.0002533802328865027
58656,FCRLA,0.885998331969483,0.9225850193955137,0.9505022786193711,0.0008208665790678667
58657,AL078582.2,0.3173298659080288,0.3768156911490736,1058.909172521228,1.4327759197324414e-05
58658,MATK,0.1451616682025978,0.21399635850249094,0.7865894118632493,0.004805727452179044
58659,ART5,0.9999521254901429,1.0,-0.9858995719289553,9.03463158064044e-05
58660,C5orf49,0.9965288055336525,1.0,0.8059811484783257,0.00190617131490717
58661,GP1BB,0.16610017267180321,0.23377470372122658,0.4177468981928815,0.008482038146878918
58662,SUMO2P1,0.5636794650321901,0.6207000818680014,1.781222943763656,8.00878617842442e-05
58663,CMAHP,0.1653689242328097,0.2331374556804449,0.31479588731448077,0.005376645215731244
58664,AC002057.2,0.9998307312774539,1.0,1.848045024052563,0.000166946029375722
58665,AC016831.5,,,0.0,0.0
58666,AC021594.2,0.08952759727655019,0.13811675357134737,-1.0343999595083315,0.00022034412292441688
58667,STIM1,1.4166886031298212e-08,3.704527428210312e-08,1.2879803117162574,0.02124906043088184
58668,RNU6-1088P,0.3173298659080288,0.3768156911490736,-1056.6614481828071,3.0167951832681944e-06
58669,MAPT-IT1,0.13365456475403423,0.19794394737404075,-0.0439010020079956,0.00035251580579262525
58670,AL353658.1,,,0.0,0.0
58671,SLC7A5,0.0026781123321965618,0.005277550353315407,0.17121512641601414,0.0034034900382758637
58672,AC008745.1,0.3173298659080288,0.3768156911490736,1060.0451810490636,3.148842337375965e-05
58673,RPL10AP2,1.0,1.0,0.4570887163065196,2.184599555516624e-05
58674,DRGX,0.7816987146078725,0.8236418441043145,1.2165610328810164,0.00030765907704836715
58675,FHOD3,1.384168866028895e-28,5.493708555565934e-28,1.8322820908249924,0.027577945394329895
58676,ARX,0.22250209816502176,0.3043537944456528,1.2396072546389574,0.0006725073569056911
58677,AC017048.3,0.3173298659080288,0.3768156911490736,1058.8734309317354,1.397716150081566e-05
58678,AL121894.1,0.5637106605930435,0.6207000818680014,-1.2909726590571053,7.424156297021662e-05
58679,AP003501.1,0.9999355006639914,1.0,-0.20950757772783882,0.00022067896988595058
58680,AC008105.1,0.22250209816502176,0.3043537944456528,1.3620895073386898,0.0006622144800408896
58681,MMP17,1.707605146684652e-81,1.439450692455279e-80,3.3137700724200903,0.017929340187618582
58682,ANXA11,0.9564362515655156,0.992189660953178,0.6781390936185506,0.004536863952970363
58683,AL450311.1,0.08797350132036909,0.1360431164945291,1.4837742492807526,0.0006830811673440044
58684,AC093639.1,0.705451370188877,0.7530178644339439,0.9620603380199629,8.657316467142206e-05
58685,VN1R42P,0.5637418569857895,0.6207000818680014,0.9403300541202346,1.948116851997141e-05
58686,AL353803.3,,,0.0,0.0
58687,TTC8,1.2523026216992415e-27,4.8768637052314495e-27,1.2431334860273937,0.0879599405939331
58688,ADRA1B,0.7428274107029131,0.7877758295090848,0.5764761283862359,0.003333897003597113
58689,AC016745.2,0.10245326261145726,0.15511901497966718,-2.574245903911675,4.228133874916257e-05
58690,KRT18P4,0.6974643350246914,0.7489230665401531,0.41808871113162,0.0008247157474378667
58691,AL355480.1,0.3173298659080288,0.3768156911490736,1059.7655410360278,2.5940054495912807e-05
58692,SCN3B,1.0792688004743085e-06,2.636551890470738e-06,1.5170433143479656,0.011363913527723367
58693,AC093765.3,0.685643760082399,0.736833494303088,0.7617528464570712,0.012658444818161987
